Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,GMT Timezone,Longitude,Latitude
Starbucks,18397-189968,Pestalozzi,Licensed,"Pestalozzi No. 1166 Local 1, Del Valle Centro District",Mexico City,DIF,MX,3100,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.38
Starbucks,38110-87307,Torre Mayor,Licensed,"Av. Paseo de la Reforma, no. 505 local PB-11",Mexico City,DIF,MX,6500,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.42
Starbucks,32063-117724,San Mateo Shopping Center,Licensed,201 Avenue Adolfo Lopez Mateos,Mexico City,DIF,MX,53140,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.25,19.48
Starbucks,31665-107352,Lomas Plaza,Licensed,"Blvd. Manuel Avila Camacho #50 y 66, Locales B02 y B03",Mexico City,DIF,MX,6110,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.21,19.43
Starbucks,30842-101546,MEX - Aeropuerto Internacional II,Licensed,"Av. Capitan Carlos Leon s/n, Sala E, Col",Mexico City,DIF,MX,15620,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.08,19.42
Starbucks,9123-152091,Torre Caballito,Licensed,"Paseo de la Reforma 10, Col. Tabacalera, Del. Cuauhtemoc",Mexico City,DIF,MX,6030,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.44
Starbucks,38155-99133,16 de Septiembre,Licensed,"16 de septiembre # 79 , Local 102",Mexico City,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.1,19.33
Starbucks,1836-154026,Marina Nacional,Licensed,"Bahia San Hipolito 43 Locales 1 y 2, Colonia Anahuac",Mexico City,DIF,MX,11320,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.44
Starbucks,25569-241535,Tezoquipa,Licensed,"Calzada de Tlalpan 4998 Col. La Joya, Del. Tlalpan",Mexico D F,DIF,MX,14090,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.28
Starbucks,24431-237917,Plateros,Licensed,A Lopez Mateos 1701 Plateros A Obregón,Mexico D F,DIF,MX,1480,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.37
Starbucks,25800-242472,Grand San Jeronimo,Licensed,"Calle Iglesia 270 Esq. Av Rio Magdalena, Col. Tizapan de San Angel Del A. Obregon",Mexico D F,DIF,MX,1090,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.2,19.34
Starbucks,28418-250664,Tlalpan Nativitas,Licensed,"Calz de Tlalpan 1037 Col Americas Unidas, Del. Benito Juarez",Mexico D.F,DIF,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.14,19.38
Starbucks,21968-216024,Carracci,Licensed,"Carracci n. 3 esq. Av. Patriotismo, Col. San Juan Mixcoac",Mexico DF,DIF,MX,3730,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.41
Starbucks,25073-239891,Capital Reforma II,Licensed,"Reforma 250 esq. Niza Col Cuauhtemoc, Reforma 250 esq. Niza Col Cuauhtemoc",Mexico DF,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.43
Starbucks,47813-259929,Copilco 20,Licensed,"Enriquez Urena 20 Col Los Reyes Coyoacan, Del. Coyoacan",Mexico DF,DIF,MX,4330,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.34
Starbucks,47812-259930,Plaza Exhibimex,Licensed,"Calle 10 N-132 San Pedro de los Pinos, Del Alvaro Obregón",Mexico DF,DIF,MX,1280,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.39
Starbucks,25070-239864,Galerias Insurgentes II,Licensed,"Av Insurgentes sur esquina Parroquia, Parroquia 194, Colonia del Valle.",Mexico DF,DIF,MX,3230,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.18,19.37
Starbucks,25071-239866,Forum Buenavista II,Licensed,"Eje 1 Nte Mosqueta 259 Buenavista, Eje 1 Nte Mosqueta 259 Buenavista",Mexico DF,DIF,MX,6350,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.15,19.45
Starbucks,25069-239865,"Shiller, Masaryk 111",Licensed,"Shiller esquina Masaryk 111, Polanco, Shiller esquina Masaryk 111, Polanco",Mexico DF,DIF,MX,11550,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.19,19.43
Starbucks,27379-247387,Axomiatla II,Licensed,"Calz. Las Aguilas 1953 Col. Axomiatla, Del. Alvaro Obregon",Mexico DF,DIF,MX,11520,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.25,19.34
Starbucks,27378-247385,Plaza Basica,Licensed,"Av. Leyes de Reforma esq. Baratillo, Col. Ejidos del Moral Del. Iztapalapa",Mexico DF,DIF,MX,9040,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.09,19.38
Starbucks,47148-256886,Reforma 180,Licensed,"Paseo de la Reforma 180, Reforma esquina Insurgentes",México DF,DIF,MX,6600,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.16,19.43
Starbucks,26722-245127,Paseo Durango,Licensed,Blvd. Felipe Pescador #1401,Durango,DUR,MX,34060,,GMT-06:00 America/Mexico_City,GMT-06:00,-104.66,24.04
Starbucks,22408-220664,Gomez Palacio,Licensed,Av.Miguel Aleman No.625 Esq.Versalles,Gomez Palacio,DUR,MX,35080,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.5,25.55
Starbucks,32319-119558,Fiesta American Condesa,Licensed,Avenue Costera Miguel Aleman 97,Acapulco,GRO,MX,39690,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.87,16.86
Starbucks,27761-248668,Fragata Costa Azul,Licensed,Costera Miguel Aleman esq. Fragata Acap,ACAPULCO,GRO,MX,39559,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.91,16.85
Starbucks,31097-99809,Galerias Diana Plaza Emporio,Licensed,Costera Miguel Aleman S/N,Acapulco,GRO,MX,3330,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.87,16.86
Starbucks,31095-102268,Costa Azul,Licensed,"Av. Costera Miguel Aleman # 2148, Fracc. Costal Azul",Acapulco,GRO,MX,39850,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.85,16.84
Starbucks,32165-251215,Acapulco Diamante - Relocation,Licensed,"52 Boulevard de las Naciones, Locales 28, 29 y 30",Acapulco,GRO,MX,39907,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.81,16.79
Starbucks,1372-119592,La Isla Acapulco,Licensed,"18 Boulevard de las Naciones, Lote 1. Mza. 5 Local 66.",Acapulco,GRO,MX,39890,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.78,16.77
Starbucks,28753-250944,Galerias Acapulco,Licensed,"Av. Costera Miguel Aleman, Av.Wilfrido Massieu",Acapulco,GRO,MX,39670,,GMT-06:00 America/Mexico_City,GMT-06:00,-99.87,16.86
Starbucks,47823-259925,Galerias Celaya,Licensed,Col. Las Compuertas Del Campestre,Celaya,GUA,MX,38080,,GMT-06:00 America/Mexico_City,GMT-06:00,-100.78,20.53
Starbucks,32553-132450,Lopez Mateos 1,Licensed,"Blvd Adolfo Lopez Mateos 1025 Loc 5, Renacimiento",Celaya,GUA,MX,38044,,GMT-06:00 America/Mexico_City,GMT-06:00,-100.83,20.52
Starbucks,21189-209754,Celaya Campestre,Licensed,"Blvd Lopez Mateos #1245 Ote., Col. Centro",Celaya,GUA,MX,38000,,GMT-06:00 America/Mexico_City,GMT-06:00,-100.79,20.52
Starbucks,1918-141464,Guanajuato Centro,Licensed,Jardin de la Union S/N,Guanajuato,GUA,MX,36000,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.25,21.02
Starbucks,32417-132449,Irapuato 1,Licensed,Boulevard Villas de Irapuato 1362,Irapuato,GUA,MX,30670,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.38,20.68
Starbucks,47296-254833,Carretera - Irapuato,Licensed,"Carretera Federal León  Querétaro, Libramiento Norponiente #7866",Irapuato,GUA,MX,36822,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.31,20.71
Starbucks,27202-246921,Plaza Cibeles,Licensed,"Blvd. Villas de Irapuato, CC Cibeles",Irapuato,GUA,MX,36643,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.37,20.68
Starbucks,24198-236545,Plaza Mayor II,Licensed,"Blvd. Juan Alonso de Torres #2002, Col. Valle del Campestre",Leon,GUA,MX,37150,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.7,21.15
Starbucks,14907-77726,Mariano Escobedo,Licensed,"Blv Mariano Escobedo No. 2502 y 2504, Local 7 y 8, Col. Leon Moderno",Leon,GUA,MX,37480,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.66,21.11
Starbucks,28013-249485,Galerias Las Torres,Licensed,"Blvd. Juan Alonso de Torres #1315, San Jose del Consuelo",Leon,GUA,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.6,21.13
Starbucks,31871-117785,Plaza Zentro,Licensed,"1115 Paseo del Moral Avenue, Local 1 y 1A, Col. Valle del Campestre",Leon,GUA,MX,37150,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.69,21.15
Starbucks,47665-256884,Puerta Bajio,Licensed,"Blvd. Paseo de los Insurgentes #3356, Col. San Jose de Las Piletas",Leon,GUA,MX,37128,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.73,21.17
Starbucks,31893-114606,Plaza Mayor Leon,Licensed,"2002 Juan Alonso de Torres Boulevard, Col. Valle del Campestre, C.P.",Leon,GUA,MX,37150,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.7,21.15
Starbucks,31930-112544,Las Torres,Licensed,1401 Boulevard Juan Alonso de Torres Pte,Leon,GUA,MX,37161,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.7,21.15
Starbucks,21193-209749,Altacia,Licensed,"Blvd. Aeropuerto #104 Cerrito de Jerez, Leon Sur",Leon,GUA,MX,37530,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.63,21.09
Starbucks,16718-173861,Galerias Leon,Licensed,"Blvd. Adolfo Lopez Mateos No. 1702, Col. Parque Manzanares",Leon,GUA,MX,37500,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.66,21.12
Starbucks,32031-118524,Centro Max,Licensed,"2510 Adolfo Lopez Mateos Boulevard, Local 27, 28, 29 y kiosco 5 , Col. Mega",Leon,GUA,MX,37530,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.64,21.1
Starbucks,17984-187105,Outlet Leon,Licensed,"Blvd. Aeropuerto #843 local 77-B, Col. Predio Santa Anita",Leon,GUA,MX,37295,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.61,21.09
Starbucks,47051-256607,Salamanca Power Town,Licensed,"Camino a Mancera No. 214,, Fracc. Residecial Las Glorias",Salamanca,GUA,MX,36766,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.22,20.58
Starbucks,32416-132444,San Miguel Centro,Licensed,3 Canal,San Miguel de Allende,GUA,MX,37700,,GMT-06:00 America/Mexico_City,GMT-06:00,-100.74,20.91
Starbucks,23513-230827,One Silao,Licensed,"C. Leon-Silao km 153, Col. Sn Antonio",Siloa,GUA,MX,36270,,GMT-06:00 America/Mexico_City,GMT-06:00,-101.46,20.97
Starbucks,3021-142844,Galerias Pachuca,Licensed,"Camino Real de la Plata no. 100 y 102, Loc. 125, col. zona plateada",Pachuca,HID,MX,42080,,GMT-06:00 America/Mexico_City,GMT-06:00,-98.77,20.1
Starbucks,3019-140931,Pachuca San Javier,Licensed,Everado Marquwz 1100,Pachuca,HID,MX,42060,,GMT-06:00 America/Mexico_City,GMT-06:00,-98.75,20.11
Starbucks,26301-244259,Urban Center La Rioja,Licensed,"Av. Lopez Mateos Sur S/N, Tlajomulco",Guadalajara,JAL,MX,45645,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.39,20.67
Starbucks,24644-238588,Apto Gdl Llegadas Nacionales,Licensed,C. Guadalajara Chapala Km 17,Guadalajara,JAL,MX,45659,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.29,20.53
Starbucks,38143-97351,Americas Guadalajara,Licensed,Av. Americas # 346,Guadalajara,JAL,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.37,20.68
Starbucks,38137-96291,Providencia Guadalajara,Licensed,"Ave. Providencia #2951, Col Providencia",Guadalajara,JAL,MX,44639,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.39,20.7
Starbucks,30763-99077,GDL - Aeropuerto Guadalajara PB,Licensed,"Carretera Guadalajara-Chapala, Km. 17.5,",Guadalajara,JAL,MX,45659,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.3,20.52
Starbucks,25669-241970,Ciudad Granjas,Licensed,"Calzada Norte #7195 Col. Ciudad Granja, Zapopan",Guadalajara,JAL,MX,45010,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.45,20.68
Starbucks,32208-108347,Cordilleras,Licensed,Avenue de la Patria,Guadalajara,JAL,MX,44500,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.42,20.66
Starbucks,31508-103853,Las Fuentes,Licensed,Av. Lopez Mateos s/n,Guadalajara,JAL,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.42,20.62
Starbucks,30957-101702,Valle Real Guadalajara,Licensed,"Prolongacion Avenida Santa Margarita, #4860, Subancla 3,",Guadalajara,JAL,MX,44540,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.44,20.73
Starbucks,31566-108338,Jardines Vallarta,Licensed,Juan Palomar & Arias # 123 Local 1,Guadalajara,JAL,MX,45027,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.43,20.68
Starbucks,47824-259926,Technology Park,Licensed,Carretra a Nogales No. 4760,Guadalajara,JAL,MX,45010,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.49,20.72
Starbucks,32536-119565,Tecos,Licensed,4275 Pablo Neruda & Patria Avenue,Guadalajara,JAL,MX,45129,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.41,20.69
Starbucks,32210-119602,Iteso,Licensed,8650 Camino al Iteso,Guadalajara,JAL,MX,45601,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.42,20.61
Starbucks,31192-103808,Chapultepec Guadalajara,Licensed,Av. Lopez Cotilla #1465,Guadalajara,JAL,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.37,20.67
Starbucks,31453-107338,Plaza Mexico,Licensed,3300 Avenue Mexico,Guadalajara,JAL,MX,44690,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.4,20.68
Starbucks,16371-170364,Patio Patria,Licensed,"Av Patria S/N Esq Paseo Royal Country, Fracc Royal Country Jalisco",Guadalajara,JAL,MX,45116,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.42,20.7
Starbucks,31793-114608,Plaza del Sol,Licensed,"2375 Adolfo Lopez Mateos Boulevard, Local 4A-Zona C, Col. Ciudad del Sol",Guadalajara,JAL,MX,45050,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.4,20.65
Starbucks,25661-241969,Guadalajara Centro,Licensed,"Calle Morelos # 219 Col. Centro, entre calles Maestranza y Degollado",Guadalajara,JAL,MX,44100,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.35,20.68
Starbucks,1971-96037,Galerias Guadalajara,Licensed,"Av. Rafael Sanzio No. 150, Local C4 Nivel Vallarta",Guadalajara,JAL,MX,45030,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.43,20.68
Starbucks,25503-236935,Real Center,Licensed,"Av.Santa Margarita esq.Servidor Publico, Municipio de Zapopan",Guadalajara,JAL,MX,45136,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.43,20.73
Starbucks,38144-96427,Minerva Guadalajara,Licensed,Blvrd. Lopez Mateos,Guadalajara,JAL,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.39,20.67
Starbucks,28167-249490,Sania,Licensed,"Av. Vallarta entre Juan Palomar, y Aria",Guadalajara,JAL,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.39,20.68
Starbucks,31476-140004,GDL - Guadalajara Intl Airport,Licensed,Carretera Guadalajara Chapala Km 17.5,Guadalajara,JAL,MX,45659,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.3,20.52
Starbucks,38154-99071,Gran Plaza,Licensed,"Av Vallarta 3959, Col Don Bosco, Zapopan",Guadalajara,JAL,MX,44540,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.4,20.67
Starbucks,30817-99269,Mariano Otero,Licensed,"Mariano Otero No 3295, Fracc Verde Valle",Guadalajara,JAL,MX,44550,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.39,20.65
Starbucks,31837-116906,Galerias Guadalajara 2,Licensed,"150 Avenue Rafael Sanzio, Local 05, Nivel Terrasa, Col. La Estancia",Guadalajara,JAL,MX,45050,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.43,20.68
Starbucks,28014-249484,Expo Guadalajara,Licensed,"Av. Mariano Otero #1499, Col. Verde Valle",Guadalajara,JAL,MX,44550,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.39,20.65
Starbucks,31681-112524,Terranova,Licensed,"1025 Terranova , Colonia Lomas de Provid",Guadalajara,JAL,MX,44630,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.39,20.69
Starbucks,31682-105092,Zona Financiera,Licensed,"Av. Americas & Av. Providencia, Colonia",Guadalajara,JAL,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.38,20.7
Starbucks,38153-99006,Centro Magno,Licensed,"Av. Vallarta #2425, Atrio Central, Colon",Guadalajara,JAL,MX,44140,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.38,20.67
Starbucks,30715-99043,GDL - Aeropuerto Guadalajara Pta,Licensed,"Carretera Guadalajara-Chapala, Km. 17.5,",Guadalajara,JAL,MX,45659,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.3,20.52
Starbucks,28016-249494,Alcalde,Licensed,"Av. Alcalde #1931 esq. Felix, Palavicini",Guadalajara,JAL,MX,,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.35,20.69
Starbucks,38145-96722,Chapalita Guadalajara,Licensed,"Av. Guadalupe #1559, Colonia Chapalita",Guadalajara,JAL,MX,45040,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.41,20.67
Starbucks,30694-100779,Bugambilias Guadalajara,Licensed,"Boulevard Bugambilias #2299, Local D - 4,  Col. Bugambilias",Guadalajara,JAL,MX,44540,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.45,20.6
Starbucks,18848-196004,Oblatos,Licensed,Av. Circunvalación No 2700 Col. Oblatos.,Guadalajara,JAL,MX,44700,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.3,20.69
Starbucks,1914-119547,Andares,Licensed,Puerta de Hierro Blvd. Col. Lomas Altas,Guadalajara,JAL,MX,11950,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.32,20.7
Starbucks,32388-127146,Copernico,Licensed,"5435 Copernico Avenue, Colonia Arboledas",Guadalajara,JAL,MX,45070,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.42,20.63
Starbucks,32606-119580,Avila Camacho,Licensed,Avenida Manuel Avila Camacho # 3240,Guadalajara,JAL,MX,45150,,GMT-06:00 America/Mexico_City,GMT-06:00,-103.37,20.71
Starbucks,3565-153294,Nima Bay,Licensed,"Paseo de la Marina No. 121 Local 25,, Fracc. La Marina Vallarta",Puerto Vallarta,JAL,MX,48335,,GMT-06:00 America/Mexico_City,GMT-06:00,-105.25,20.67
Starbucks,31450-107581,Plaza Peninsula,Licensed,2485 Boulevard Francisco Medina Ascencio,Puerto Vallarta,JAL,MX,48300,,GMT-06:00 America/Mexico_City,GMT-06:00,-105.24,20.65
Starbucks,21188-209757,Malecon Vallarta II,Licensed,"Paseo Diaz Ordaz No. 920 Local A, Centro",Puerto Vallarta,JAL,MX,48300,,GMT-06:00 America/Mexico_City,GMT-06:00,-105.23,20.61
